Datetime,open,high,low,close,volume,VWAP,volume MA,previous day high,previous day low,intraday high,intraday low
2021-06-07 09:55:00+05:30,5735.0,5736.0,5730.60009765625,5733.0,15530,5738.740429499512,14890.5,0.0,0.0,0.0,0.0
2021-06-07 09:56:00+05:30,5733.0,5736.0,5732.0,5735.0,6905,5738.710223175126,14124.3,0.0,0.0,0.0,0.0
2021-06-07 09:57:00+05:30,5735.14990234375,5737.0,5735.0,5737.0,6569,5738.694825067056,13421.0,0.0,0.0,0.0,0.0
2021-06-07 09:58:00+05:30,5737.0,5739.0,5736.0,5739.0,8283,5738.689195318128,12553.5,0.0,0.0,0.0,0.0
2021-06-07 09:59:00+05:30,5739.0,5739.85009765625,5736.0,5737.0,7619,5738.681261269799,12055.05,0.0,0.0,0.0,0.0
2021-06-07 10:00:00+05:30,5736.0,5741.89990234375,5735.0,5741.89990234375,10894,5738.690876951616,11402.95,0.0,0.0,0.0,0.0
2021-06-07 10:01:00+05:30,5743.85009765625,5752.7001953125,5743.85009765625,5750.9501953125,27546,5738.9609858644235,12028.8,0.0,0.0,0.0,0.0
2021-06-07 10:02:00+05:30,5751.60009765625,5755.0,5749.25,5754.35009765625,18267,5739.194753511728,12129.4,0.0,0.0,0.0,0.0
2021-06-07 10:03:00+05:30,5754.35009765625,5754.35009765625,5742.2001953125,5744.60009765625,17954,5739.322437074753,12304.25,0.0,0.0,0.0,0.0
2021-06-07 10:04:00+05:30,5742.10009765625,5748.14990234375,5741.10009765625,5745.9501953125,9818,5739.373045557011,12003.1,0.0,0.0,0.0,0.0
2021-06-07 10:05:00+05:30,5745.9501953125,5746.0,5740.0,5742.5498046875,7595,5739.3965815415395,11191.65,0.0,0.0,0.0,0.0
2021-06-07 10:06:00+05:30,5742.0,5742.5498046875,5730.14990234375,5730.5498046875,13121,5739.339015363768,11244.7,0.0,0.0,0.0,0.0
2021-06-07 10:07:00+05:30,5730.5498046875,5740.0,5730.14990234375,5736.5,7100,5739.315462443096,11037.8,0.0,0.0,0.0,0.0
2021-06-07 10:08:00+05:30,5736.39990234375,5736.39990234375,5732.7001953125,5732.75,4188,5739.295861451129,10868.35,0.0,0.0,0.0,0.0
2021-06-07 10:09:00+05:30,5732.75,5732.75,5730.0,5732.4501953125,7602,5739.246043303176,10833.35,0.0,0.0,0.0,0.0
2021-06-07 10:10:00+05:30,5732.4501953125,5734.85009765625,5730.0,5734.10009765625,3527,5739.2269608429515,10743.45,0.0,0.0,0.0,0.0
2021-06-07 10:11:00+05:30,5734.60009765625,5739.0,5733.0,5734.85009765625,7435,5739.203919375997,10843.3,0.0,0.0,0.0,0.0
2021-06-07 10:12:00+05:30,5735.7001953125,5737.85009765625,5734.10009765625,5736.0,3462,5739.194377034568,10618.55,0.0,0.0,0.0,0.0
2021-06-07 10:13:00+05:30,5736.0,5737.0,5735.10009765625,5735.64990234375,4255,5739.182483985427,10070.95,0.0,0.0,0.0,0.0
2021-06-07 10:14:00+05:30,5736.14990234375,5736.2001953125,5734.0,5734.2998046875,3401,5739.169907003564,9553.55,0.0,0.0,0.0,0.0
2021-06-07 10:15:00+05:30,5734.2998046875,5734.2998046875,5720.0,5724.85009765625,16114,5738.997079083248,9582.75,0.0,0.0,0.0,0.0
2021-06-07 10:16:00+05:30,5723.0,5730.0,5723.0,5729.14990234375,5033,5738.948255895052,9489.15,0.0,0.0,0.0,0.0
2021-06-07 10:17:00+05:30,5729.0,5729.14990234375,5720.0,5720.0,6234,5738.86590139889,9472.4,0.0,0.0,0.0,0.0
2021-06-07 10:18:00+05:30,5720.9501953125,5725.7001953125,5720.0,5725.7001953125,9438,5738.748668676386,9530.15,0.0,0.0,0.0,0.0
2021-06-07 10:19:00+05:30,5725.2998046875,5730.9501953125,5725.2998046875,5730.0,5649,5738.702316167114,9431.65,0.0,0.0,0.0,0.0
2021-06-07 10:20:00+05:30,5731.2998046875,5732.4501953125,5726.5,5727.5498046875,5733,5738.656101976196,9173.6,0.0,0.0,0.0,0.0
2021-06-07 10:21:00+05:30,5727.4501953125,5727.5498046875,5720.0,5720.0,9985,5738.52553555451,8295.55,0.0,0.0,0.0,0.0
2021-06-07 10:22:00+05:30,5718.5498046875,5723.39990234375,5718.5498046875,5722.0498046875,6464,5738.435965716865,7705.4,0.0,0.0,0.0,0.0
2021-06-07 10:23:00+05:30,5721.0,5722.0498046875,5720.0,5721.39990234375,4483,5738.373732351568,7031.85,0.0,0.0,0.0,0.0
2021-06-07 10:24:00+05:30,5721.39990234375,5721.39990234375,5718.5,5720.7998046875,5518,5738.2936993621815,6816.85,0.0,0.0,0.0,0.0
2021-06-07 10:25:00+05:30,5720.7998046875,5724.4501953125,5719.0498046875,5724.4501953125,10461,5738.163942087701,6960.15,0.0,0.0,0.0,0.0
2021-06-07 10:26:00+05:30,5724.4501953125,5731.64990234375,5724.4501953125,5730.75,14009,5738.062720189338,7004.55,0.0,0.0,0.0,0.0
2021-06-07 10:27:00+05:30,5730.0,5731.0,5730.0,5730.75,4304,5738.037560903533,6864.75,0.0,0.0,0.0,0.0
2021-06-07 10:28:00+05:30,5730.7998046875,5730.7998046875,5730.0,5730.5,3455,5738.017082514447,6828.1,0.0,0.0,0.0,0.0
2021-06-07 10:29:00+05:30,5730.5,5732.5,5730.0,5732.5,9274,5737.971507154239,6911.7,0.0,0.0,0.0,0.0
2021-06-07 10:30:00+05:30,5732.5,5738.0,5732.5,5738.0,6680,5737.962225254014,7069.35,0.0,0.0,0.0,0.0
2021-06-07 10:31:00+05:30,5737.75,5742.0,5737.75,5741.89990234375,5955,5737.974034926573,6995.35,0.0,0.0,0.0,0.0
2021-06-07 10:32:00+05:30,5741.85009765625,5741.85009765625,5735.0,5738.0,6565,5737.975583435332,7150.5,0.0,0.0,0.0,0.0
2021-06-07 10:33:00+05:30,5736.0,5741.0,5734.0,5738.89990234375,5293,5737.975547460547,7202.4,0.0,0.0,0.0,0.0
2021-06-07 10:34:00+05:30,5740.5498046875,5740.5498046875,5735.4501953125,5739.9501953125,3449,5737.977309666439,7204.8,0.0,0.0,0.0,0.0
2021-06-07 10:35:00+05:30,5738.7001953125,5740.0,5734.0,5734.0,6981,5737.966908740861,6748.15,0.0,0.0,0.0,0.0
2021-06-07 10:36:00+05:30,5734.0,5738.5498046875,5731.64990234375,5734.2998046875,5062,5737.955001498847,6749.6,0.0,0.0,0.0,0.0
2021-06-07 10:37:00+05:30,5732.75,5734.64990234375,5730.10009765625,5731.60009765625,4590,5737.934955308447,6667.4,0.0,0.0,0.0,0.0
2021-06-07 10:38:00+05:30,5730.10009765625,5737.0,5730.0,5736.89990234375,3333,5737.926743892188,6362.15,0.0,0.0,0.0,0.0
2021-06-07 10:39:00+05:30,5734.39990234375,5736.7998046875,5730.14990234375,5735.5,5373,5737.911661890032,6348.35,0.0,0.0,0.0,0.0
2021-06-07 10:40:00+05:30,5736.75,5744.9501953125,5734.89990234375,5744.0,8578,5737.933021283388,6490.6,0.0,0.0,0.0,0.0
2021-06-07 10:41:00+05:30,5744.14990234375,5744.14990234375,5740.0498046875,5742.7998046875,4328,5737.947040449935,6207.75,0.0,0.0,0.0,0.0
2021-06-07 10:42:00+05:30,5742.9501953125,5743.25,5740.0,5741.0,2901,5737.954434314148,6029.6,0.0,0.0,0.0,0.0
2021-06-07 10:43:00+05:30,5740.2998046875,5741.89990234375,5737.0,5738.0,3419,5737.956970125949,5976.4,0.0,0.0,0.0,0.0
2021-06-07 10:44:00+05:30,5738.0,5740.89990234375,5735.25,5737.0,3636,5737.956331511321,5882.3,0.0,0.0,0.0,0.0
2021-06-07 10:45:00+05:30,5736.9501953125,5737.0,5731.85009765625,5733.7998046875,3232,5737.947519411911,5520.85,0.0,0.0,0.0,0.0
2021-06-07 10:46:00+05:30,5733.7998046875,5735.5498046875,5731.2998046875,5735.4501953125,2764,5737.939781505222,4958.6,0.0,0.0,0.0,0.0
2021-06-07 10:47:00+05:30,5735.4501953125,5738.35009765625,5733.2001953125,5738.35009765625,5914,5737.934184409822,5039.1,0.0,0.0,0.0,0.0
2021-06-07 10:48:00+05:30,5738.39990234375,5741.14990234375,5738.35009765625,5740.0,6493,5737.943076395077,5191.0,0.0,0.0,0.0,0.0
2021-06-07 10:49:00+05:30,5740.0,5740.7998046875,5738.0,5738.0,3084,5737.945273563145,4881.5,0.0,0.0,0.0,0.0
2021-06-07 10:50:00+05:30,5738.0498046875,5740.0,5737.0,5739.39990234375,3207,5737.947241169314,4707.85,0.0,0.0,0.0,0.0
2021-06-07 10:51:00+05:30,5739.35009765625,5739.39990234375,5737.0,5738.89990234375,2240,5737.948021429267,4522.1,0.0,0.0,0.0,0.0
2021-06-07 10:52:00+05:30,5738.89990234375,5738.89990234375,5733.7998046875,5733.7998046875,4415,5737.940299361141,4414.6,0.0,0.0,0.0,0.0
2021-06-07 10:53:00+05:30,5732.2001953125,5737.0,5732.2001953125,5735.0,3101,5737.933210359933,4305.0,0.0,0.0,0.0,0.0
2021-06-07 10:54:00+05:30,5736.9501953125,5737.0,5734.0,5734.0,2741,5737.927490278145,4269.6,0.0,0.0,0.0,0.0
2021-06-07 10:55:00+05:30,5734.0,5738.0,5733.9501953125,5735.0498046875,2798,5737.922998681916,4060.45,0.0,0.0,0.0,0.0
2021-06-07 10:56:00+05:30,5736.0,5737.7001953125,5735.0,5736.0,3125,5737.919257940242,3963.6,0.0,0.0,0.0,0.0
2021-06-07 10:57:00+05:30,5736.0,5738.10009765625,5735.0,5737.64990234375,2804,5737.917270181069,3874.3,0.0,0.0,0.0,0.0
2021-06-07 10:58:00+05:30,5738.0,5740.0,5737.0,5738.89990234375,2114,5737.918338866104,3813.35,0.0,0.0,0.0,0.0
2021-06-07 10:59:00+05:30,5740.0,5740.0,5737.0,5737.5,3283,5737.918913119966,3708.85,0.0,0.0,0.0,0.0
2021-06-07 11:00:00+05:30,5737.0,5743.9501953125,5735.0498046875,5740.9501953125,6349,5737.928104631592,3597.4,0.0,0.0,0.0,0.0
2021-06-07 11:01:00+05:30,5740.9501953125,5744.0,5740.0,5743.7001953125,3865,5737.940642776842,3574.25,0.0,0.0,0.0,0.0
2021-06-07 11:02:00+05:30,5742.0498046875,5744.0,5740.0,5743.9501953125,6631,5737.962381381476,3760.75,0.0,0.0,0.0,0.0
2021-06-07 11:03:00+05:30,5742.85009765625,5743.9501953125,5740.0,5740.89990234375,4633,5737.974129145464,3821.45,0.0,0.0,0.0,0.0
2021-06-07 11:04:00+05:30,5740.89990234375,5740.89990234375,5735.0,5737.85009765625,6217,5737.973882324322,3950.5,0.0,0.0,0.0,0.0
2021-06-07 11:05:00+05:30,5737.89990234375,5738.0,5733.5498046875,5733.5498046875,5184,5737.963387454234,4048.1,0.0,0.0,0.0,0.0
2021-06-07 11:06:00+05:30,5732.0,5733.64990234375,5730.0,5730.0,7767,5737.9275038105225,4298.25,0.0,0.0,0.0,0.0
2021-06-07 11:07:00+05:30,5731.5,5734.0,5730.0,5734.0,8389,5737.897455106378,4422.0,0.0,0.0,0.0,0.0
2021-06-07 11:08:00+05:30,5734.5,5734.60009765625,5730.0,5732.0,4823,5737.878807092488,4338.5,0.0,0.0,0.0,0.0
2021-06-07 11:09:00+05:30,5732.25,5732.25,5730.0,5730.85009765625,4441,5737.858238139218,4406.35,0.0,0.0,0.0,0.0
2021-06-07 11:10:00+05:30,5730.0,5733.35009765625,5730.0,5732.0,3625,5737.843374975551,4427.25,0.0,0.0,0.0,0.0
2021-06-07 11:11:00+05:30,5731.89990234375,5733.7001953125,5730.0,5733.64990234375,3041,5737.83232783093,4467.3,0.0,0.0,0.0,0.0
2021-06-07 11:12:00+05:30,5733.64990234375,5733.64990234375,5730.0,5731.35009765625,2997,5737.819906554855,4396.4,0.0,0.0,0.0,0.0
2021-06-07 11:13:00+05:30,5731.39990234375,5732.5,5730.0,5732.5,6593,5737.792756777421,4571.0,0.0,0.0,0.0,0.0
2021-06-07 11:14:00+05:30,5732.0,5732.0,5730.0,5731.5,1664,5737.785386112877,4517.15,0.0,0.0,0.0,0.0
2021-06-07 11:15:00+05:30,5731.5,5732.5,5724.5498046875,5725.10009765625,11075,5737.708939779782,4931.0,0.0,0.0,0.0,0.0
2021-06-07 11:16:00+05:30,5724.25,5724.7001953125,5722.0,5723.0,5726,5737.654145953536,5061.05,0.0,0.0,0.0,0.0
2021-06-07 11:17:00+05:30,5722.5,5723.0,5720.0498046875,5722.0,5432,5737.597001077511,5192.45,0.0,0.0,0.0,0.0
2021-06-07 11:18:00+05:30,5721.0498046875,5722.0,5720.0,5720.10009765625,4932,5737.542285372542,5333.35,0.0,0.0,0.0,0.0
2021-06-07 11:19:00+05:30,5720.14990234375,5722.0,5715.2001953125,5715.60009765625,13240,5737.370422554905,5831.2,0.0,0.0,0.0,0.0
2021-06-07 11:20:00+05:30,5717.64990234375,5717.64990234375,5712.0,5715.0,11569,5737.202351593415,6092.2,0.0,0.0,0.0,0.0
2021-06-07 11:21:00+05:30,5715.7001953125,5717.5,5713.0498046875,5716.5,5701,5737.123385402901,6184.0,0.0,0.0,0.0,0.0
2021-06-07 11:22:00+05:30,5716.0,5717.39990234375,5715.5,5715.5,5382,5737.05092139452,6121.55,0.0,0.0,0.0,0.0
2021-06-07 11:23:00+05:30,5714.0,5714.85009765625,5713.0,5714.4501953125,3717,5736.99633039289,6075.75,0.0,0.0,0.0,0.0
2021-06-07 11:24:00+05:30,5714.0,5714.4501953125,5710.0,5713.2001953125,13610,5736.7852569257075,6445.4,0.0,0.0,0.0,0.0
2021-06-07 11:25:00+05:30,5713.10009765625,5720.0,5711.35009765625,5717.0,7235,5736.690823866903,6547.95,0.0,0.0,0.0,0.0
2021-06-07 11:26:00+05:30,5717.0,5717.0,5713.2001953125,5714.60009765625,3754,5736.6393664329435,6347.3,0.0,0.0,0.0,0.0
2021-06-07 11:27:00+05:30,5714.0,5715.5,5714.0,5715.0,3222,5736.595192249575,6088.95,0.0,0.0,0.0,0.0
2021-06-07 11:28:00+05:30,5715.0,5716.60009765625,5715.0,5716.60009765625,3821,5736.5459930936395,6038.85,0.0,0.0,0.0,0.0
2021-06-07 11:29:00+05:30,5715.64990234375,5716.60009765625,5715.0,5715.9501953125,3412,5736.501796475536,5987.4,0.0,0.0,0.0,0.0
2021-06-07 11:30:00+05:30,5715.9501953125,5716.60009765625,5715.2998046875,5716.0,2296,5736.472329051646,5920.95,0.0,0.0,0.0,0.0
2021-06-07 11:31:00+05:30,5716.0,5716.60009765625,5714.85009765625,5715.9501953125,2901,5736.4349162832505,5913.95,0.0,0.0,0.0,0.0
2021-06-07 11:32:00+05:30,5715.0,5716.25,5714.25,5716.0,3968,5736.383220564037,5962.5,0.0,0.0,0.0,0.0
2021-06-07 11:33:00+05:30,5715.89990234375,5715.9501953125,5713.0,5713.85009765625,3907,5736.329577202777,5828.2,0.0,0.0,0.0,0.0
2021-06-07 11:34:00+05:30,5713.85009765625,5717.64990234375,5713.85009765625,5717.64990234375,3000,5736.292497859694,5895.0,0.0,0.0,0.0,0.0
2021-06-07 11:35:00+05:30,5717.5,5723.0,5716.35009765625,5723.0,4151,5736.25270789827,5548.8,0.0,0.0,0.0,0.0
2021-06-07 11:36:00+05:30,5723.0,5727.39990234375,5723.0,5726.35009765625,6681,5736.208832194671,5596.55,0.0,0.0,0.0,0.0
2021-06-07 11:37:00+05:30,5726.5498046875,5726.5498046875,5724.0,5724.0498046875,3776,5736.182531429017,5513.75,0.0,0.0,0.0,0.0
2021-06-07 11:38:00+05:30,5724.0,5724.9501953125,5721.0,5722.0,2531,5736.161530908908,5393.7,0.0,0.0,0.0,0.0
2021-06-07 11:39:00+05:30,5722.35009765625,5722.35009765625,5720.0,5721.10009765625,3915,5736.125582922798,4927.45,0.0,0.0,0.0,0.0
2021-06-07 11:40:00+05:30,5721.89990234375,5722.39990234375,5720.7001953125,5722.39990234375,2302,5736.105486696126,4464.1,0.0,0.0,0.0,0.0
2021-06-07 11:41:00+05:30,5722.0498046875,5723.0,5720.5,5722.14990234375,2993,5736.079533643886,4328.7,0.0,0.0,0.0,0.0
2021-06-07 11:42:00+05:30,5722.14990234375,5722.2001953125,5720.60009765625,5722.0,3312,5736.050353915196,4225.2,0.0,0.0,0.0,0.0
2021-06-07 11:43:00+05:30,5722.0,5724.9501953125,5721.14990234375,5723.75,1354,5736.039844253474,4107.05,0.0,0.0,0.0,0.0
2021-06-07 11:44:00+05:30,5723.5,5724.5498046875,5722.4501953125,5723.85009765625,1890,5736.0255856747835,3521.05,0.0,0.0,0.0,0.0
2021-06-07 11:45:00+05:30,5723.85009765625,5724.0,5720.0,5723.9501953125,4278,5735.990927350798,3373.2,0.0,0.0,0.0,0.0
2021-06-07 11:46:00+05:30,5723.85009765625,5728.60009765625,5722.14990234375,5728.60009765625,3888,5735.968511774659,3379.9,0.0,0.0,0.0,0.0
2021-06-07 11:47:00+05:30,5728.85009765625,5728.89990234375,5725.0,5725.7998046875,2541,5735.954097576806,3345.85,0.0,0.0,0.0,0.0
2021-06-07 11:48:00+05:30,5725.7998046875,5727.5,5724.0,5726.7998046875,1736,5735.94378699881,3241.6,0.0,0.0,0.0,0.0
2021-06-07 11:49:00+05:30,5727.0,5728.0,5725.85009765625,5727.85009765625,3929,5735.923208869374,3267.45,0.0,0.0,0.0,0.0
2021-06-07 11:50:00+05:30,5727.5498046875,5727.60009765625,5722.0,5725.0,2649,5735.90562578179,3285.1,0.0,0.0,0.0,0.0
2021-06-07 11:51:00+05:30,5723.0498046875,5727.25,5722.89990234375,5727.25,1316,5735.89764817446,3205.85,0.0,0.0,0.0,0.0
2021-06-07 11:52:00+05:30,5726.0,5730.60009765625,5726.0,5730.60009765625,4208,5735.880448826529,3217.85,0.0,0.0,0.0,0.0
2021-06-07 11:53:00+05:30,5731.0,5732.0,5730.5,5731.64990234375,2009,5735.875049337612,3122.95,0.0,0.0,0.0,0.0
2021-06-07 11:54:00+05:30,5731.9501953125,5732.0,5728.0,5728.0,3266,5735.86230560832,3136.25,0.0,0.0,0.0,0.0
2021-06-07 11:55:00+05:30,5730.2998046875,5735.0,5727.7998046875,5732.39990234375,5346,5735.8491809737725,3196.0,0.0,0.0,0.0,0.0
2021-06-07 11:56:00+05:30,5731.2001953125,5731.35009765625,5728.39990234375,5730.25,2448,5735.840679761996,2984.35,0.0,0.0,0.0,0.0
2021-06-07 11:57:00+05:30,5730.25,5730.25,5723.64990234375,5724.25,3539,5735.820151241092,2972.5,0.0,0.0,0.0,0.0
2021-06-07 11:58:00+05:30,5724.0,5725.7001953125,5721.0,5721.2998046875,2044,5735.804241654073,2948.15,0.0,0.0,0.0,0.0
2021-06-07 11:59:00+05:30,5723.0,5723.0,5720.2998046875,5722.0,2555,5735.783049940207,2880.15,0.0,0.0,0.0,0.0
2021-06-07 12:00:00+05:30,5721.5,5723.10009765625,5720.0,5722.7998046875,8617,5735.713061388724,3195.9,0.0,0.0,0.0,0.0
2021-06-07 12:01:00+05:30,5720.0,5720.0,5718.2998046875,5719.0,6542,5735.649415489828,3373.35,0.0,0.0,0.0,0.0
2021-06-07 12:02:00+05:30,5719.0,5720.0,5715.0,5716.10009765625,7289,5735.570290412964,3572.2,0.0,0.0,0.0,0.0
2021-06-07 12:03:00+05:30,5716.10009765625,5721.2001953125,5716.10009765625,5719.35009765625,2056,5735.550308586854,3607.3,0.0,0.0,0.0,0.0
2021-06-07 12:04:00+05:30,5719.10009765625,5722.0,5719.10009765625,5721.85009765625,2008,5735.533292415825,3613.2,0.0,0.0,0.0,0.0
2021-06-07 12:05:00+05:30,5721.85009765625,5722.0,5719.0,5719.0498046875,1347,5735.5211429491965,3466.65,0.0,0.0,0.0,0.0
2021-06-07 12:06:00+05:30,5719.0498046875,5720.0,5717.0,5717.0,3042,5735.490215444746,3424.35,0.0,0.0,0.0,0.0
2021-06-07 12:07:00+05:30,5717.7001953125,5718.35009765625,5717.0,5717.25,1701,5735.472509086547,3382.35,0.0,0.0,0.0,0.0
2021-06-07 12:08:00+05:30,5717.0498046875,5717.5498046875,5716.5498046875,5717.14990234375,1835,5735.452968606083,3387.3,0.0,0.0,0.0,0.0
2021-06-07 12:09:00+05:30,5717.0,5717.5498046875,5717.0,5717.10009765625,2023,5735.431630393789,3292.0,0.0,0.0,0.0,0.0
2021-06-07 12:10:00+05:30,5717.5,5718.0,5714.0,5715.0,3863,5735.387567192136,3352.7,0.0,0.0,0.0,0.0
2021-06-07 12:11:00+05:30,5715.4501953125,5715.4501953125,5714.75,5714.75,1720,5735.3673336556185,3372.9,0.0,0.0,0.0,0.0
2021-06-07 12:12:00+05:30,5714.75,5716.0,5714.0,5715.2001953125,1777,5735.346556979048,3251.35,0.0,0.0,0.0,0.0
2021-06-07 12:13:00+05:30,5715.2001953125,5715.7998046875,5714.10009765625,5715.7998046875,1935,5735.324166634966,3247.65,0.0,0.0,0.0,0.0
2021-06-07 12:14:00+05:30,5715.7998046875,5715.7998046875,5714.10009765625,5714.89990234375,1768,5735.303447428546,3172.75,0.0,0.0,0.0,0.0
2021-06-07 12:15:00+05:30,5714.7998046875,5714.7998046875,5706.14990234375,5709.0,13386,5735.110141873415,3574.75,0.0,0.0,0.0,0.0
2021-06-07 12:16:00+05:30,5708.25,5714.10009765625,5708.10009765625,5713.4501953125,3912,5735.058435480289,3647.95,0.0,0.0,0.0,0.0
2021-06-07 12:17:00+05:30,5713.0,5717.75,5711.5498046875,5712.0,6280,5734.982615837324,3785.0,0.0,0.0,0.0,0.0
2021-06-07 12:18:00+05:30,5712.0,5714.35009765625,5710.39990234375,5714.35009765625,4579,5734.925773335121,3911.75,0.0,0.0,0.0,0.0
2021-06-07 12:19:00+05:30,5714.35009765625,5718.7998046875,5713.85009765625,5718.0,2607,5734.89921015426,3914.35,0.0,0.0,0.0,0.0
