Datetime,open,high,low,close,volume,VWAP,volume MA,previous day high,previous day low,intraday high,intraday low
2021-06-07 10:31:00+05:30,4268.60009765625,4270.10009765625,4267.14990234375,4269.0498046875,1046,4281.24744689511,1228.6,0.0,0.0,0.0,0.0
2021-06-07 10:32:00+05:30,4270.10009765625,4270.75,4267.5498046875,4268.60009765625,884,4281.1508551278475,1113.1,0.0,0.0,0.0,0.0
2021-06-07 10:33:00+05:30,4268.60009765625,4270.7998046875,4268.35009765625,4270.0,210,4281.129530772255,1086.8,0.0,0.0,0.0,0.0
2021-06-07 10:34:00+05:30,4270.0,4270.7998046875,4270.0,4270.0,318,4281.098939372173,1077.2,0.0,0.0,0.0,0.0
2021-06-07 10:35:00+05:30,4270.7998046875,4270.7998046875,4266.14990234375,4268.0,1403,4280.942072348472,1106.25,0.0,0.0,0.0,0.0
2021-06-07 10:36:00+05:30,4268.0,4269.64990234375,4266.0,4267.0,1081,4280.8166283434675,1137.7,0.0,0.0,0.0,0.0
2021-06-07 10:37:00+05:30,4265.75,4267.5,4265.75,4265.75,779,4280.719519560736,1128.55,0.0,0.0,0.0,0.0
2021-06-07 10:38:00+05:30,4267.5,4268.35009765625,4266.10009765625,4266.10009765625,690,4280.637637353281,1141.05,0.0,0.0,0.0,0.0
2021-06-07 10:39:00+05:30,4266.10009765625,4267.60009765625,4256.2998046875,4259.39990234375,8496,4279.313617890264,1467.1,0.0,0.0,0.0,0.0
2021-06-07 10:40:00+05:30,4259.35009765625,4260.0,4257.0,4260.0,1685,4279.044219234996,1410.9,0.0,0.0,0.0,0.0
2021-06-07 10:41:00+05:30,4258.2998046875,4262.7001953125,4258.2998046875,4262.60009765625,1246,4278.8709247430825,1382.15,0.0,0.0,0.0,0.0
2021-06-07 10:42:00+05:30,4262.60009765625,4262.60009765625,4252.25,4253.64990234375,2590,4278.421665218609,1393.25,0.0,0.0,0.0,0.0
2021-06-07 10:43:00+05:30,4254.64990234375,4255.10009765625,4252.35009765625,4253.60009765625,647,4278.2999845062195,1360.75,0.0,0.0,0.0,0.0
2021-06-07 10:44:00+05:30,4253.5,4262.0,4247.64990234375,4260.35009765625,5676,4277.405099785584,1624.2,0.0,0.0,0.0,0.0
2021-06-07 10:45:00+05:30,4260.35009765625,4262.0,4258.35009765625,4259.39990234375,762,4277.308516422995,1596.55,0.0,0.0,0.0,0.0
2021-06-07 10:46:00+05:30,4258.35009765625,4259.9501953125,4257.75,4258.14990234375,225,4277.278084958165,1569.15,0.0,0.0,0.0,0.0
2021-06-07 10:47:00+05:30,4258.10009765625,4258.10009765625,4252.75,4254.35009765625,1134,4277.0973143368965,1594.3,0.0,0.0,0.0,0.0
2021-06-07 10:48:00+05:30,4254.35009765625,4255.0,4249.0,4249.64990234375,1239,4276.869205562903,1614.85,0.0,0.0,0.0,0.0
2021-06-07 10:49:00+05:30,4250.0,4250.0,4248.85009765625,4249.10009765625,1090,4276.657209597567,1619.7,0.0,0.0,0.0,0.0
2021-06-07 10:50:00+05:30,4249.10009765625,4250.0,4249.10009765625,4250.0,1119,4276.445944383123,1616.0,0.0,0.0,0.0,0.0
2021-06-07 10:51:00+05:30,4250.0,4250.0,4246.2001953125,4248.14990234375,1297,4276.190926122586,1628.55,0.0,0.0,0.0,0.0
2021-06-07 10:52:00+05:30,4248.0498046875,4248.2998046875,4241.0,4246.9501953125,1855,4275.799750247774,1677.1,0.0,0.0,0.0,0.0
2021-06-07 10:53:00+05:30,4244.25,4244.7001953125,4242.0,4242.85009765625,885,4275.603145953103,1710.85,0.0,0.0,0.0,0.0
2021-06-07 10:54:00+05:30,4243.0,4248.7001953125,4241.0,4247.89990234375,1836,4275.235881152461,1786.75,0.0,0.0,0.0,0.0
2021-06-07 10:55:00+05:30,4250.0,4250.0,4246.2998046875,4247.10009765625,995,4275.053465170369,1766.35,0.0,0.0,0.0,0.0
2021-06-07 10:56:00+05:30,4248.0,4248.0,4243.0,4243.0,866,4274.878634636249,1755.6,0.0,0.0,0.0,0.0
2021-06-07 10:57:00+05:30,4244.89990234375,4244.89990234375,4239.0,4239.25,1567,4274.530080406454,1795.0,0.0,0.0,0.0,0.0
2021-06-07 10:58:00+05:30,4241.5498046875,4244.0,4237.0498046875,4237.0498046875,1462,4274.195268029368,1833.6,0.0,0.0,0.0,0.0
2021-06-07 10:59:00+05:30,4239.5498046875,4243.0,4239.0,4242.85009765625,2866,4273.598317806806,1552.1,0.0,0.0,0.0,0.0
2021-06-07 11:00:00+05:30,4243.0,4244.0,4242.2998046875,4244.0,268,4273.546720708984,1481.25,0.0,0.0,0.0,0.0
2021-06-07 11:01:00+05:30,4243.0,4244.89990234375,4243.0,4243.2001953125,581,4273.436452264683,1448.0,0.0,0.0,0.0,0.0
2021-06-07 11:02:00+05:30,4243.64990234375,4243.64990234375,4239.2001953125,4240.0498046875,1584,4273.112663716414,1397.7,0.0,0.0,0.0,0.0
2021-06-07 11:03:00+05:30,4241.85009765625,4241.85009765625,4237.25,4238.9501953125,756,4272.952736773967,1403.15,0.0,0.0,0.0,0.0
2021-06-07 11:04:00+05:30,4238.89990234375,4241.0,4237.4501953125,4239.0,357,4272.877294759275,1137.2,0.0,0.0,0.0,0.0
2021-06-07 11:05:00+05:30,4240.5,4244.0498046875,4238.64990234375,4241.64990234375,5179,4271.891672918578,1358.05,0.0,0.0,0.0,0.0
2021-06-07 11:06:00+05:30,4244.2998046875,4256.4501953125,4242.7001953125,4256.4501953125,3551,4271.470136688105,1524.35,0.0,0.0,0.0,0.0
2021-06-07 11:07:00+05:30,4258.2001953125,4265.64990234375,4255.85009765625,4263.10009765625,2386,4271.331546749628,1586.95,0.0,0.0,0.0,0.0
2021-06-07 11:08:00+05:30,4263.10009765625,4265.35009765625,4258.0,4258.0,1378,4271.244596603708,1593.9,0.0,0.0,0.0,0.0
2021-06-07 11:09:00+05:30,4257.14990234375,4258.7998046875,4252.10009765625,4257.9501953125,3644,4270.934999993124,1721.6,0.0,0.0,0.0,0.0
2021-06-07 11:10:00+05:30,4257.89990234375,4262.5498046875,4257.0498046875,4260.2998046875,697,4270.891756966185,1700.5,0.0,0.0,0.0,0.0
2021-06-07 11:11:00+05:30,4262.0,4262.0,4256.14990234375,4256.14990234375,603,4270.848275327882,1665.8,0.0,0.0,0.0,0.0
2021-06-07 11:12:00+05:30,4256.0,4257.7001953125,4252.0,4252.0,1461,4270.709833247691,1646.1,0.0,0.0,0.0,0.0
2021-06-07 11:13:00+05:30,4252.0,4252.75,4250.0,4250.0,337,4270.672609361077,1618.7,0.0,0.0,0.0,0.0
2021-06-07 11:14:00+05:30,4251.89990234375,4255.0,4250.0,4254.5498046875,278,4270.6455185790355,1540.8,0.0,0.0,0.0,0.0
2021-06-07 11:15:00+05:30,4254.5498046875,4255.9501953125,4252.7998046875,4252.7998046875,400,4270.608168499683,1511.05,0.0,0.0,0.0,0.0
2021-06-07 11:16:00+05:30,4253.10009765625,4257.7998046875,4252.9501953125,4256.5498046875,435,4270.572362448794,1489.5,0.0,0.0,0.0,0.0
2021-06-07 11:17:00+05:30,4256.2998046875,4256.9501953125,4252.0,4252.2001953125,830,4270.495127430955,1452.65,0.0,0.0,0.0,0.0
2021-06-07 11:18:00+05:30,4254.35009765625,4256.35009765625,4254.35009765625,4255.7998046875,150,4270.482720203108,1387.05,0.0,0.0,0.0,0.0
2021-06-07 11:19:00+05:30,4255.7998046875,4257.0,4255.0,4255.7998046875,444,4270.447173396695,1265.95,0.0,0.0,0.0,0.0
2021-06-07 11:20:00+05:30,4255.7998046875,4260.0,4255.7998046875,4257.7001953125,648,4270.402355910245,1284.95,0.0,0.0,0.0,0.0
2021-06-07 11:21:00+05:30,4257.7001953125,4259.9501953125,4255.0498046875,4255.10009765625,1073,4270.322211823709,1309.55,0.0,0.0,0.0,0.0
2021-06-07 11:22:00+05:30,4255.25,4258.0498046875,4253.60009765625,4257.0,240,4270.303782394827,1242.35,0.0,0.0,0.0,0.0
2021-06-07 11:23:00+05:30,4258.60009765625,4258.60009765625,4255.0498046875,4257.0,352,4270.278114567959,1222.15,0.0,0.0,0.0,0.0
2021-06-07 11:24:00+05:30,4255.64990234375,4256.85009765625,4254.89990234375,4255.0,389,4270.247120820092,1223.75,0.0,0.0,0.0,0.0
2021-06-07 11:25:00+05:30,4255.0,4258.89990234375,4250.89990234375,4253.85009765625,1621,4270.110358989568,1045.85,0.0,0.0,0.0,0.0
2021-06-07 11:26:00+05:30,4254.0,4258.5498046875,4251.75,4258.5498046875,472,4270.075369671361,891.9,0.0,0.0,0.0,0.0
2021-06-07 11:27:00+05:30,4258.5498046875,4258.5498046875,4255.9501953125,4255.9501953125,191,4270.061806900756,782.15,0.0,0.0,0.0,0.0
2021-06-07 11:28:00+05:30,4257.0,4258.75,4256.85009765625,4258.75,364,4270.038565528322,731.45,0.0,0.0,0.0,0.0
2021-06-07 11:29:00+05:30,4258.75,4258.75,4257.14990234375,4258.75,491,4270.007619713786,573.8,0.0,0.0,0.0,0.0
2021-06-07 11:30:00+05:30,4258.75,4260.5498046875,4258.35009765625,4260.5498046875,426,4269.984526980887,560.25,0.0,0.0,0.0,0.0
2021-06-07 11:31:00+05:30,4260.5498046875,4262.0,4260.5498046875,4260.7001953125,205,4269.974831361275,540.35,0.0,0.0,0.0,0.0
2021-06-07 11:32:00+05:30,4262.0,4264.60009765625,4260.0,4260.0,1041,4269.92839625337,519.35,0.0,0.0,0.0,0.0
2021-06-07 11:33:00+05:30,4259.60009765625,4262.5,4257.4501953125,4260.75,593,4269.898111673942,532.15,0.0,0.0,0.0,0.0
2021-06-07 11:34:00+05:30,4260.75,4263.75,4260.75,4262.5498046875,318,4269.885488707334,534.15,0.0,0.0,0.0,0.0
2021-06-07 11:35:00+05:30,4262.5498046875,4263.7001953125,4261.25,4262.0,469,4269.866866986023,537.6,0.0,0.0,0.0,0.0
2021-06-07 11:36:00+05:30,4261.0498046875,4263.0,4261.0498046875,4261.64990234375,255,4269.856223719955,528.6,0.0,0.0,0.0,0.0
2021-06-07 11:37:00+05:30,4261.5498046875,4263.2001953125,4261.5498046875,4262.5,343,4269.842879188105,504.25,0.0,0.0,0.0,0.0
2021-06-07 11:38:00+05:30,4262.5,4263.2001953125,4262.0,4263.14990234375,413,4269.82766495796,517.4,0.0,0.0,0.0,0.0
2021-06-07 11:39:00+05:30,4263.0498046875,4271.35009765625,4263.0498046875,4270.0,4899,4269.785429568145,740.15,0.0,0.0,0.0,0.0
2021-06-07 11:40:00+05:30,4267.75,4269.9501953125,4266.4501953125,4268.64990234375,1108,4269.777382959842,763.15,0.0,0.0,0.0,0.0
2021-06-07 11:41:00+05:30,4269.35009765625,4269.35009765625,4266.75,4267.0498046875,179,4269.775518273872,718.45,0.0,0.0,0.0,0.0
2021-06-07 11:42:00+05:30,4268.0,4268.4501953125,4266.64990234375,4268.4501953125,650,4269.769212448832,738.95,0.0,0.0,0.0,0.0
2021-06-07 11:43:00+05:30,4267.75,4268.60009765625,4266.64990234375,4266.75,470,4269.76345766131,744.85,0.0,0.0,0.0,0.0
2021-06-07 11:44:00+05:30,4268.25,4269.89990234375,4266.89990234375,4269.75,540,4269.760984732594,752.4,0.0,0.0,0.0,0.0
2021-06-07 11:45:00+05:30,4269.89990234375,4271.0,4269.89990234375,4270.7001953125,616,4269.76336251332,702.15,0.0,0.0,0.0,0.0
2021-06-07 11:46:00+05:30,4270.7001953125,4273.0,4270.7001953125,4271.60009765625,2189,4269.785041950164,788.0,0.0,0.0,0.0,0.0
2021-06-07 11:47:00+05:30,4272.14990234375,4272.14990234375,4268.0,4268.4501953125,1486,4269.78320661149,852.75,0.0,0.0,0.0,0.0
2021-06-07 11:48:00+05:30,4268.4501953125,4270.0,4268.4501953125,4269.7998046875,138,4269.782958548558,841.45,0.0,0.0,0.0,0.0
2021-06-07 11:49:00+05:30,4268.4501953125,4269.64990234375,4268.4501953125,4268.5,27,4269.782837241479,818.25,0.0,0.0,0.0,0.0
2021-06-07 11:50:00+05:30,4269.64990234375,4269.75,4266.89990234375,4266.89990234375,517,4269.77794953807,822.8,0.0,0.0,0.0,0.0
2021-06-07 11:51:00+05:30,4266.89990234375,4268.4501953125,4266.7998046875,4266.85009765625,124,4269.776488017087,818.75,0.0,0.0,0.0,0.0
2021-06-07 11:52:00+05:30,4266.85009765625,4268.0,4266.7998046875,4266.7998046875,240,4269.7734688079645,778.7,0.0,0.0,0.0,0.0
2021-06-07 11:53:00+05:30,4267.5,4271.85009765625,4267.25,4268.75,3332,4269.765623393899,915.65,0.0,0.0,0.0,0.0
2021-06-07 11:54:00+05:30,4268.7998046875,4269.60009765625,4266.7001953125,4268.5,726,4269.760413739915,936.05,0.0,0.0,0.0,0.0
2021-06-07 11:55:00+05:30,4269.0,4269.0,4266.2998046875,4266.2998046875,183,4269.758172365267,921.75,0.0,0.0,0.0,0.0
2021-06-07 11:56:00+05:30,4267.2998046875,4267.2998046875,4265.64990234375,4265.64990234375,818,4269.744303806515,949.9,0.0,0.0,0.0,0.0
2021-06-07 11:57:00+05:30,4265.25,4269.0,4265.25,4267.35009765625,547,4269.7376899393885,960.1,0.0,0.0,0.0,0.0
2021-06-07 11:58:00+05:30,4265.75,4267.2998046875,4263.0,4263.0,1010,4269.712351224105,989.95,0.0,0.0,0.0,0.0
2021-06-07 11:59:00+05:30,4263.0,4264.2001953125,4261.60009765625,4262.7998046875,764,4269.687704063755,783.2,0.0,0.0,0.0,0.0
2021-06-07 12:00:00+05:30,4264.0498046875,4264.7001953125,4262.64990234375,4264.0,447,4269.675292583749,750.15,0.0,0.0,0.0,0.0
2021-06-07 12:01:00+05:30,4262.89990234375,4267.35009765625,4262.89990234375,4265.2998046875,889,4269.6565910671225,785.65,0.0,0.0,0.0,0.0
2021-06-07 12:02:00+05:30,4265.35009765625,4267.0498046875,4265.35009765625,4266.89990234375,9,4269.6564552167065,753.6,0.0,0.0,0.0,0.0
2021-06-07 12:03:00+05:30,4266.89990234375,4267.35009765625,4266.89990234375,4267.0,90,4269.655371203611,734.6,0.0,0.0,0.0,0.0
2021-06-07 12:04:00+05:30,4265.7998046875,4267.14990234375,4265.75,4265.75,371,4269.649409766161,726.15,0.0,0.0,0.0,0.0
2021-06-07 12:05:00+05:30,4266.0,4267.0,4265.75,4266.0,62,4269.648425194087,698.45,0.0,0.0,0.0,0.0
2021-06-07 12:06:00+05:30,4266.5498046875,4267.0,4266.5,4266.7001953125,588,4269.640440084409,618.4,0.0,0.0,0.0,0.0
2021-06-07 12:07:00+05:30,4267.0,4268.0,4267.0,4267.0498046875,213,4269.63816948164,554.75,0.0,0.0,0.0,0.0
2021-06-07 12:08:00+05:30,4268.0,4268.2998046875,4267.10009765625,4267.10009765625,299,4269.635198228399,562.8,0.0,0.0,0.0,0.0
2021-06-07 12:09:00+05:30,4267.2998046875,4267.35009765625,4265.35009765625,4265.60009765625,288,4269.630472816177,575.85,0.0,0.0,0.0,0.0
2021-06-07 12:10:00+05:30,4265.39990234375,4265.4501953125,4263.85009765625,4263.85009765625,262,4269.6241000091995,563.1,0.0,0.0,0.0,0.0
2021-06-07 12:11:00+05:30,4263.85009765625,4264.9501953125,4263.85009765625,4264.9501953125,35,4269.623282302042,558.65,0.0,0.0,0.0,0.0
2021-06-07 12:12:00+05:30,4264.7001953125,4264.7001953125,4262.25,4263.35009765625,522,4269.608342377108,572.75,0.0,0.0,0.0,0.0
2021-06-07 12:13:00+05:30,4261.35009765625,4262.10009765625,4261.35009765625,4261.35009765625,396,4269.593705927457,425.95,0.0,0.0,0.0,0.0
2021-06-07 12:14:00+05:30,4261.9501953125,4261.9501953125,4255.39990234375,4255.60009765625,2031,4269.482788988673,491.2,0.0,0.0,0.0,0.0
2021-06-07 12:15:00+05:30,4250.0,4253.2998046875,4245.25,4248.4501953125,3615,4269.1497242733185,662.8,0.0,0.0,0.0,0.0
2021-06-07 12:16:00+05:30,4247.0498046875,4251.60009765625,4247.0498046875,4248.85009765625,926,4269.066834878701,668.2,0.0,0.0,0.0,0.0
2021-06-07 12:17:00+05:30,4250.2001953125,4252.14990234375,4245.2998046875,4245.2998046875,1025,4268.968644533694,692.1,0.0,0.0,0.0,0.0
2021-06-07 12:18:00+05:30,4247.2998046875,4248.10009765625,4245.0,4247.5,1238,4268.847306516187,703.5,0.0,0.0,0.0,0.0
2021-06-07 12:19:00+05:30,4245.5,4247.7001953125,4245.0,4245.0,663,4268.780037546549,698.45,0.0,0.0,0.0,0.0
2021-06-07 12:20:00+05:30,4245.0498046875,4248.9501953125,4245.0498046875,4246.10009765625,1261,4268.657612487638,739.15,0.0,0.0,0.0,0.0
2021-06-07 12:21:00+05:30,4249.14990234375,4249.9501953125,4246.0,4247.85009765625,371,4268.623860489886,713.25,0.0,0.0,0.0,0.0
2021-06-07 12:22:00+05:30,4247.2001953125,4249.0,4246.0,4247.2998046875,710,4268.558019229782,748.3,0.0,0.0,0.0,0.0
2021-06-07 12:23:00+05:30,4248.7998046875,4249.25,4246.0,4246.5,1216,4268.445229801625,804.6,0.0,0.0,0.0,0.0
2021-06-07 12:24:00+05:30,4246.5,4249.75,4246.25,4249.75,311,4268.418377266363,801.6,0.0,0.0,0.0,0.0
2021-06-07 12:25:00+05:30,4249.7998046875,4249.89990234375,4249.0,4249.5498046875,485,4268.378539057822,822.75,0.0,0.0,0.0,0.0
2021-06-07 12:26:00+05:30,4248.60009765625,4250.2001953125,4248.60009765625,4250.2001953125,359,4268.349443840578,811.3,0.0,0.0,0.0,0.0
2021-06-07 12:27:00+05:30,4250.2001953125,4251.64990234375,4250.2001953125,4250.7998046875,232,4268.331910587481,812.25,0.0,0.0,0.0,0.0
2021-06-07 12:28:00+05:30,4253.89990234375,4256.85009765625,4253.14990234375,4253.14990234375,1257,4268.256455589067,860.15,0.0,0.0,0.0,0.0
2021-06-07 12:29:00+05:30,4254.0,4260.9501953125,4254.0,4258.85009765625,1162,4268.20509044018,903.85,0.0,0.0,0.0,0.0
2021-06-07 12:30:00+05:30,4259.14990234375,4260.0,4259.0,4260.0,482,4268.187503723807,914.85,0.0,0.0,0.0,0.0
2021-06-07 12:31:00+05:30,4260.9501953125,4261.89990234375,4260.9501953125,4261.39990234375,123,4268.183946761366,919.25,0.0,0.0,0.0,0.0
2021-06-07 12:32:00+05:30,4261.39990234375,4262.0,4261.39990234375,4262.0,335,4268.174825662936,909.9,0.0,0.0,0.0,0.0
2021-06-07 12:33:00+05:30,4263.0,4263.89990234375,4261.64990234375,4262.39990234375,426,4268.164805878375,911.4,0.0,0.0,0.0,0.0
2021-06-07 12:34:00+05:30,4263.89990234375,4263.89990234375,4258.75,4258.75,420,4268.151065977982,830.85,0.0,0.0,0.0,0.0
2021-06-07 12:35:00+05:30,4258.85009765625,4261.5,4258.2998046875,4258.5498046875,462,4268.134016314365,673.2,0.0,0.0,0.0,0.0
2021-06-07 12:36:00+05:30,4260.89990234375,4261.89990234375,4260.0,4261.0,757,4268.111078121763,664.75,0.0,0.0,0.0,0.0
